importantCollectors	['W. L. C. Muenscher', 'R. A. Jervis', 'E. H. Bormann', 'B. T. Wheeler', 'W. D. Countryman', 'R. F. Thorne', 'G. R. Lyman', 'H. Harries', 'F. S. Ward', 'E. H. Kittredge', 'F. Fauver', 'H. E. Ahles', 'A. P. Nelson', 'J. P. Brown', 'E. Sundell', 'N. Anderson', 'F. A. Mudge', 'R. T. Holmes', 'F. C. Seymour', 'C. C. Stewart', 'A. A. Beetle', 'D. C. Nutt', 'W. W. Eggleston', 'A. H. Chivers', 'W. A. Reiners', 'L. Potter', 'F. S. Steele', 'L. J. Fenster', 'R. G. Poland', 'W. E. Manning', 'J. R. Redfield', 'E. Craig', 'J. P. Poole', 'E. Brainerd', 'M. C. Cowden', 'C. J. Lyon', 'G. L. Foster', 'H. G. Jesup', 'R. D. Thomas', 'R. E. Miller', 'A. R. Hodgdon', 'M. R. Chapman', 'A. Löve', 'W. V. Brown', 'K. J. Stone', 'C. L. Wilson', 'C. F. Batchelder', 'R. J. Eaton', 'G. R. Cooley', 'H. G. Rugg', 'C. G. Pringle', 'F. S. Page', 'F. Blanchard', 'B. V. D. Post', 'R. Weaver', 'D. Löve', 'A. F. Stevens', 'L. A. Charette', 'H. T. Croasdale', 'J. F. Reed', 'J. E. Zieman', 'E. M. Sherrard', 'J. W. Marr']
notes	Vascular plants (5322 specimens) deposited in G. R. Lyman Herbarium at Dartmouth College. HNH in part transferred to MASS, NCU (10 000 specimens), NHA, YU, and BRIT (25 000 specimens) in 2002.
dateModified	2018-02-13
irn	126059
organization	Universalmuseum Joanneum
code	GJO
division	
department	Centre of Natural History, Botany
cites	AT 009
specimenTotal	600000
currentStatus	Active
dateFounded	1811
taxonomicCoverage	Mostly vascular plants and bryophytes; macrofungi
geography	Especially central Europe and Styria
address	{'physicalStreet': 'Weinzöttlstrasse 16', 'physicalCity': 'Graz', 'physicalState': '', 'physicalZipCode': 'A-8045', 'physicalCountry': 'Austria', 'postalStreet': 'Weinzöttlstrasse 16', 'postalCity': 'Graz', 'postalState': '', 'postalZipCode': 'A-8045', 'postalCountry': 'Austria'}
contact	{'phone': '[43] 316 8017 9751', 'email': 'kurt.zernig@museum-joanneum.at', 'webUrl': 'http://www.museum-joanneum.at/botanik'}
location	{'lat': 47.103473, 'lon': 15.41516}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['W. Becker', 'J. Breidler', 'J. Brunnthaler', 'G. De Notaris', 'J. Döller-Wolframsberg', 'I. Dörfler', 'J. Ernst', 'B. Fest', 'S. Garovaglio', 'C. F. F. Genth', 'J. Glowacki', 'C. M. Gottsche', 'M. Heider', 'J. B. Holzinger', 'D. H. Hoppe', 'J. W. P. Hübener', 'A. J. Kerner von Marilaun', 'K. Koegeler', 'C. G. T. Kotschy', 'L. Kristof', 'F. J. Lindheimer', 'W. Maurer', 'H. Melzer', 'E. F. A. W. Migula', 'M. F. Müllner', 'P. S. Pallas', 'A. Paulin', 'K. Prohaska', 'J. Prokopp', 'G. L. Rabenhorst', 'M. von H. Rainer', 'A. Rochel', 'M. Sadler', 'L. E. Schaerer', 'J. Schefczik', 'R. Schiefermair', 'V. F. Schiffner', 'J. C. Schleicher', 'A. C. F. H. C. Schnizlein', 'F. W. Sieber', 'G. Strobl', 'J. Traunsteiner', 'F. J. A. N. Unger', 'F. Verbniak', 'C. von Attems', 'M. R. von Eichenfeld', 'J. von Habsburg', 'A. von Hayek', 'S. G. von Hohenwarth', 'G. von Marktanner-Turneretscher', 'P. von Plauenwald', 'F. von Portenschlag-Ledermayer', 'F. von Thümen', 'L. C. von Vest', 'P. Wierzbicki']
notes	
dateModified	2018-02-13
irn	124082
organization	Lund University
code	LD
division	Biological museum
department	Botanical Museum
cites	SE 005
specimenTotal	2500000
currentStatus	Active
dateFounded	1770
taxonomicCoverage	All groups
geography	Worldwide, especially Scandinavia, Mediterranean, and South Africa
address	{'physicalStreet': 'Porfyrvägen 20', 'physicalCity': 'Lund', 'physicalState': '', 'physicalZipCode': 'SE-22478', 'physicalCountry': 'Sweden', 'postalStreet': 'Porfyrvägen 20', 'postalCity': ' Lund', 'postalState': '', 'postalZipCode': 'SE-224 78', 'postalCountry': 'Sweden'}
contact	{'phone': '[46] 46 222 89 66\n[46] 46 222 02 67', 'email': 'ulf.arup@biol.lu.se', 'webUrl': 'https://www.biomus.lu.se/en/botanical-collections'}
location	{'lat': 55.6909, 'lon': 13.2178}
collectionsSummary	{'numAlgae': 102000, 'numAlgaeDatabased': 65000, 'numAlgaeImaged': 0, 'numBryos': 150000, 'numBryosDatabased': 93000, 'numBryosImaged': 0, 'numFungi': 170000, 'numFungiDatabased': 83000, 'numFungiImaged': 0, 'numPteridos': 40000, 'numPteridosDatabased': 40000, 'numPteridosImaged': 0, 'numSeedPl': 2000000, 'numSeedPlDatabased': 685000, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['E. Acharius', 'J. G. Agardh', 'C. A. Agardh', 'S. Berggren', 'R. Dahlgren', 'T. C. E. Fries', 'C. E. Gustafsson', 'J. O. Hagström', 'C. T. Hartweg', 'O. J. Hasslow', 'J. H. Kylin', 'R. Matsson', 'S. S. Murbeck', 'L. M. Neuman', 'C. F. O. Nordstedt', 'N. T. Norlindh', 'J. A. L. Preiss', 'K. Rechinger', 'A. J. Retzius', 'P. E. E. Sintenis', 'R. Spruce', 'O. P. Swartz', 'C. P. Thunberg', 'L. J. Wahlstedt', 'H. Weimarck']
notes	IMPORTANT NOTE ABOUT ADDRESS:  For  packages from outside Sweden, please use the address given above.   For packages from within Sweden, use this address: Box 117 Lund SE-221-00 Sweden.   Loans from Agardh Herbarium granted only by special permission.
dateModified	2018-02-20
irn	125051
organization	Kent State University
code	KE
division	
department	Biological Sciences Department
cites	
specimenTotal	94000
currentStatus	Active
dateFounded	1921
taxonomicCoverage	Vascular plants
geography	Eastern U.S., especially Ohio
address	{'physicalStreet': '', 'physicalCity': 'Kent', 'physicalState': 'Ohio', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '', 'postalCity': 'Kent', 'postalState': 'Ohio', 'postalZipCode': '44242-0001', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 330 672 2453', 'email': 'herbarium@kent.edu', 'webUrl': 'http://www.kent.edu/biology/resources/herbarium.cfm'}
location	{'lat': 41.150352, 'lon': -81.362503}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 17700, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 8300, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 68000, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['B. K. Andreas', 'T. S. Cooperrider', 'A. W. Cusick', 'A. N. Rood']
notes	Updated Aug. 2023 (Staff, website updates).  Specimen database website: https://www.kent.edu/biology/herbarium
dateModified	2023-08-07
irn	123983
organization	Arizona State University
code	ASU
division	School of Life Sciences
department	
cites	
specimenTotal	513328
currentStatus	Active
dateFounded	1910
taxonomicCoverage	Cultivated plants; all groups except algae
geography	Southwestern U.S.; Mexico; Ecuador; Chile; Argentina; Brazil
address	{'physicalStreet': '', 'physicalCity': 'Tempe', 'physicalState': 'Arizona', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': 'P.O. Box 874108', 'postalCity': 'Tempe', 'postalState': 'Arizona', 'postalZipCode': '85287-4108', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 480 965 6162', 'email': '', 'webUrl': 'https://biokic.asu.edu/vascular-plant-herbarium; https://biokic.asu.edu/lichen-herbarium'}
location	{'lat': 33.41998, 'lon': -111.93381}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	"[""College of Santa Fe (Fr. G. Arsène's lichen collections) in 2002."", 'Cochise County Herbarium (CCH) in 2017 (3,328 specimens)']"
importantCollectors	['J. L. Anderson', 'Fr. G. Arsène', 'M. Baker', 'R. Ballard', 'M. Butterwick', 'R. E. Collom', 'D. Z. Damrel', 'T. A. Daniel', 'R. Darrow', 'F. M. Irish', 'D. J. Keil', 'L. R. Landrum', 'E. Lehto', 'C. Lumer', 'E. Makings', 'C. W. McClellan', 'T. H. Nash', 'B. Parfitt', 'D. J. Pinkava', 'C. G. Pringle', 'J. P. Rebman', 'B. Ryan', 'C. Sprecher', 'L. L. Stitt']
notes	Updated Feb 2018 (staff, website urls, incorporated collections)
dateModified	2018-02-23
irn	125606
organization	Muzeum regionu Valašsko, p. o. (Museum of the Moravian Wallachia region, state funded organisation)
code	VM
division	Botanické oddělení
department	pobočka Zámek Kinských
cites	
specimenTotal	28157
currentStatus	Active
dateFounded	1969
taxonomicCoverage	Tracheophyta, bryophyta, lichenes, fungi
geography	Czech Republic, especially Moravia; Slovakia
address	{'physicalStreet': 'Zámecká 3', 'physicalCity': 'Valašské Mezirící', 'physicalState': '', 'physicalZipCode': '757 01', 'physicalCountry': 'Czech Republic', 'postalStreet': 'Zámecká 3', 'postalCity': 'Valašské Mezirící', 'postalState': '', 'postalZipCode': '757 01', 'postalCountry': 'Czech Republic'}
contact	{'phone': '[420] 734 236 279', 'email': 'spitzer@muzeumvalassko.cz', 'webUrl': 'http://www.muzeumvalassko.cz/'}
location	{'lat': 49.478539, 'lon': 17.966034}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 11039, 'numBryosDatabased': 1338, 'numBryosImaged': 0, 'numFungi': 1493, 'numFungiDatabased': 781, 'numFungiImaged': 0, 'numPteridos': 574, 'numPteridosDatabased': 574, 'numPteridosImaged': 0, 'numSeedPl': 15051, 'numSeedPlDatabased': 15051, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['J. Duda', 'F. Gogela', 'M. Kašparová', 'J. Kilián', 'L. Pokluda', 'O. Ressel', 'G. Říčan', 'J. Tkáčiková', 'A. Vezda']
notes	
dateModified	2018-03-02
irn	126477
organization	University of Basel
code	BAS
division	
department	Department of Environmental Sciences - Botany
cites	CH 011
specimenTotal	250000
currentStatus	Active
dateFounded	1588
taxonomicCoverage	Cryptogams, seed plants
geography	Worldwide, especially Switzerland and central Europe
address	{'physicalStreet': 'Wuhrmattstrasse 13', 'physicalCity': 'Bottmingen', 'physicalState': '', 'physicalZipCode': 'CH-4103', 'physicalCountry': 'Switzerland', 'postalStreet': 'Schönbeinstrasse 6', 'postalCity': 'Basel', 'postalState': '', 'postalZipCode': 'CH-4056', 'postalCountry': 'Switzerland'}
contact	{'phone': '[41] 61 29 35 00', 'email': '', 'webUrl': 'http://herbarium.unibas.ch'}
location	{'lat': 47.5272, 'lon': 7.57155}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['C. Bauhin', 'J. Bauhin', 'A. Binz', 'H. Christ', 'H. Huber', 'C. F. F. von Krauss', 'W. de Lachenal', 'K. F. Sarasin', 'P. B. Sarasin', 'W. P. Schimper', 'A. Thellung', 'H. Zoller']
notes	Part of Herbaria Basel at the Department of Environmental Science - Botany, University of Basel, which includes BAS, BASBG, and RENZ.<br/>Early history (prior to 1908) documented in Binz A. 1908. Die Herbarien der Botanischen Anstalt Basel. Verhandlungen der Naturforschenden Gesellschaft in Basel 19(3): 137-155. (in German).<br/>Specimens from historical herbaria (16th-18th century, including C. Bauhin and W. de Lachenal) not sent on loan, because most are unmounted in original folio paper. <br/>Collections of 80 000 seeds and 6000 seedlings; .
dateModified	2018-03-05
irn	124794
organization	Icelandic Institute of Natural History, Akureyri Division
code	AMNH
division	
department	
cites	
specimenTotal	64000
currentStatus	Active
dateFounded	1960
taxonomicCoverage	Vascular plants, lichens, fungi, and bryophytes
geography	Iceland and Europe
address	{'physicalStreet': 'Borgir vid Nordurslod', 'physicalCity': 'Akureyri', 'physicalState': '', 'physicalZipCode': '600', 'physicalCountry': 'Iceland', 'postalStreet': 'P.O. Box 180', 'postalCity': 'Akureyri', 'postalState': '', 'postalZipCode': 'IS-602', 'postalCountry': 'Iceland'}
contact	{'phone': '+354 4 600 500', 'email': '', 'webUrl': ''}
location	{'lat': 65.685015, 'lon': -18.119229}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['H. Jónasson', 'G. Magnússon', 'S. Steindórsson']
notes	Updated March 2018
dateModified	2018-03-27
irn	126832
organization	University of Sydney
code	SYD
division	School of Biological Sciences.
department	
cites	AU 132A
specimenTotal	60000
currentStatus	Active
dateFounded	1914
taxonomicCoverage	All plant groups
geography	Australia
address	{'physicalStreet': 'Parramatta Road.', 'physicalCity': 'Sydney', 'physicalState': 'New South Wales', 'physicalZipCode': '', 'physicalCountry': 'Australia', 'postalStreet': 'Botany Building A12', 'postalCity': 'Sydney', 'postalState': 'New South Wales', 'postalZipCode': '2006', 'postalCountry': 'Australia'}
contact	{'phone': '[61] 2 9351 3262', 'email': '', 'webUrl': 'http://www.bio.usyd.edu.au'}
location	{'lat': -33.888168, 'lon': 151.19104}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Sydney Teachers College Herbarium', 'algae of Roche Institute Herbarium.']
importantCollectors	['A. H. S. Lucas', 'R. H. Cambage', 'R. C. Carolin']
notes	Data presented in this record were confirmed as accurate in March 2018
dateModified	2018-03-27
irn	125750
organization	Queen's University
code	QK
division	Queen's University Biological Station
department	Biology Department
cites	
specimenTotal	142000
currentStatus	Active
dateFounded	1860
taxonomicCoverage	Mostly vascular plants; local and arctic bryophytes and lichens; some algae and fungi
geography	Eastern Ontario
address	"{'physicalStreet': ""Queen's University Biological Station (QUBS), 280 Queen’s University Road, RR #1"", 'physicalCity': 'Elgin', 'physicalState': 'Ontario', 'physicalZipCode': 'K0G1E0', 'physicalCountry': 'Canada', 'postalStreet': 'Department of Biology, Biosciences Complex, 116 Barrie St.', 'postalCity': 'Kingston', 'postalState': 'Ontario', 'postalZipCode': 'K7L 3N6', 'postalCountry': 'Canada'}"
contact	{'phone': '[1] 613 359 5629', 'email': 'a.lopez.villalobos@queensu.ca', 'webUrl': 'https://fowlerherbarium.ca'}
location	{'lat': 44.567476, 'lon': -76.324546}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['R. E. Beschel', 'A. Drummond', 'J. Macoun', 'B. Billings', 'J. E. Roy', 'R. Bell', 'J. Fowler']
notes	Updated March 2018.
dateModified	2018-04-04
irn	124795
organization	Icelandic Institute of Natural History
code	ICEL
division	
department	
cites	
specimenTotal	100000
currentStatus	Active
dateFounded	1889
taxonomicCoverage	Vascular plants, lichens, fungi, and bryophytes
geography	Iceland and Europe
address	{'physicalStreet': 'Urriðaholtsstræti 6-8', 'physicalCity': 'Garðabær', 'physicalState': '', 'physicalZipCode': 'IS-210', 'physicalCountry': 'Iceland', 'postalStreet': 'Urriðaholtsstræti 6-8', 'postalCity': 'Garðabær', 'postalState': '', 'postalZipCode': 'IS-210', 'postalCountry': 'Iceland'}
contact	{'phone': '[354] 5900500', 'email': 'pawel@ni.is', 'webUrl': ''}
location	{'lat': 64.074234, 'lon': -21.906085}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['I. Davidsson', 'E. Einarsson', 'H. M. Hansen', 'B. Johannsson', 'H. Jónasson', 'H. Jónsson', 'H. Kristinsson', 'B. A. Lynge', 'I. Øskarsson', 'S. Stefánsson', 'T. Sørensen', 'S. Steindórsson', 'T. Thoroddsen']
notes	Updated  April 2018
dateModified	2018-04-06
irn	241530
organization	Plant Gateway
code	PG
division	
department	
cites	
specimenTotal	500
currentStatus	Active
dateFounded	2014
taxonomicCoverage	Vascular Plants
geography	Worldwide
address	{'physicalStreet': 'Tenrec Hall, 200 Richmond Road', 'physicalCity': 'Kingston-upon-Thames', 'physicalState': 'Surrey', 'physicalZipCode': 'KT2 5HE', 'physicalCountry': 'U.K.', 'postalStreet': 'Tenrec Hall, 200 Richmond Road', 'postalCity': 'Kingston-upon-Thames', 'postalState': 'Surrey', 'postalZipCode': 'KT2 5HE', 'postalCountry': 'U.K.'}
contact	{'phone': '', 'email': 'herbarium@plantgateway.com', 'webUrl': 'www.plantgateway.com/herbarium/'}
location	{'lat': 51.420983, 'lon': -0.302436}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['J. W. Byng', 'M. Christenhusz', 'S. Madriñán']
notes	Collection for teaching, based on specimens from recent expeditions, horticultural specimens, used for plant identification courses and scientific vouchers for taxon verification and taxonomical and systematic study.
dateModified	2018-04-12
irn	126141
organization	Texas Tech University
code	TTC
division	
department	Biological Sciences Department
cites	
specimenTotal	22625
currentStatus	Active
dateFounded	1925
taxonomicCoverage	
geography	Arid lands, especially southwestern U.S. and Chihuahuan Desert, Mexico.
address	{'physicalStreet': '', 'physicalCity': 'Lubbock', 'physicalState': 'Texas', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '2901 Main Street', 'postalCity': 'Lubbock', 'postalState': 'Texas', 'postalZipCode': '79409', 'postalCountry': 'U.S.A.'}
contact	{'phone': '806 834 5750', 'email': '', 'webUrl': 'mossmatters.com/herbarium'}
location	{'lat': 33.580498, 'lon': -101.882645}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['C. K. Dodge', 'D. Northington', 'R. A. Perry', 'E. L. Reed', 'C. M. Rowell, Jr.', 'J. Rzedowski', 'R. A. Studhalter', 'F. R. Waller']
notes	Bryophyte specimens transferred to TAES in 2012.
dateModified	2018-04-12
irn	126626
organization	University of California
code	UCR
division	
department	Botany and Plant Sciences Department
cites	
specimenTotal	223500
currentStatus	Active
dateFounded	1956
taxonomicCoverage	Vascular plants; fungi and lichens
geography	California, southwestern U.S. and Mexico, but with holdings from throughout the Americas
address	{'physicalStreet': '900 University Avenue.', 'physicalCity': 'Riverside', 'physicalState': 'California', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '', 'postalCity': 'Riverside', 'postalState': 'California', 'postalZipCode': '92521-0124', 'postalCountry': 'U.S.A.'}
